iyear,imonth,iday,region_txt,country_txt,latitude,longitude,nwound,nkill
2011,2,7,South America,Colombia,0.962302,-77.732459,0.0,0.0
2011,2,7,South America,Colombia,1.807411,-78.763753,3.0,0.0
2011,2,8,South America,Colombia,0.884572,-77.503387,0.0,0.0
2011,2,13,South America,Colombia,0.427671,-76.90729,0.0,0.0
2011,2,17,South America,Colombia,2.198176,-75.978271,4.0,0.0
2011,2,22,North America,United States,42.96125,-85.655719,0.0,0.0
2011,2,23,South America,Colombia,11.354774,-72.520483,0.0,0.0
2011,2,25,South America,Colombia,8.438299,-73.285869,0.0,0.0
2011,2,28,South America,Colombia,7.421825,-76.538708,0.0,2.0
2011,2,28,South America,Colombia,8.438299,-73.285869,0.0,0.0
2011,3,1,South America,Colombia,7.421825,-76.538708,0.0,2.0
2011,3,1,South America,Colombia,6.982464,-75.296942,0.0,0.0
2011,3,2,South America,Colombia,1.852797,-76.048009,0.0,0.0
2011,3,5,South America,Colombia,8.639187,-72.733691,0.0,0.0
2011,3,7,South America,Colombia,4.443287,-69.793424,0.0,0.0
2011,3,13,South America,Colombia,1.222113,-77.677232,0.0,0.0
2011,3,14,South America,Colombia,4.441059,-75.242234,0.0,1.0
2011,3,16,South America,Colombia,2.95679,-76.268641,0.0,0.0
2011,3,21,South America,Colombia,8.04928,-73.0855,0.0,0.0
2011,3,22,South America,Colombia,6.956951,-71.874538,0.0,1.0
2011,3,22,South America,Colombia,8.04928,-73.085536,0.0,0.0
2011,3,23,South America,Colombia,7.027345,-71.428555,0.0,0.0
2011,3,23,South America,Colombia,8.04928,-73.0855,0.0,0.0
2011,3,26,South America,Colombia,11.376512,-72.238708,0.0,0.0
2011,3,28,South America,Colombia,3.05,-76.416667,0.0,0.0
2011,3,29,South America,Colombia,8.646096,-72.733387,0.0,0.0
2011,3,31,South America,Colombia,6.820856,-71.324402,0.0,0.0
2011,4,2,South America,Colombia,6.788008,-71.025959,0.0,0.0
2011,4,2,South America,Colombia,0.667105,-76.871354,0.0,0.0
2011,4,3,South America,Colombia,5.626579,-72.423508,0.0,0.0
2011,4,3,South America,Colombia,4.083333,-76.2,0.0,0.0
2011,4,5,South America,Colombia,6.81699,-75.243998,0.0,0.0
2011,4,6,South America,Colombia,4.486997,-73.893197,0.0,0.0
2011,4,7,South America,Colombia,10.652893,-72.923999,0.0,0.0
2011,4,8,South America,Colombia,3.05,-76.416667,1.0,0.0
2011,4,10,South America,Colombia,6.813887,-75.240296,4.0,0.0
2011,4,12,South America,Colombia,8.436226,-73.286661,0.0,0.0
2011,4,13,South America,Colombia,2.452201,-76.807042,0.0,0.0
2011,4,18,South America,Colombia,7.058333,-75.76198,0.0,2.0
2011,4,19,South America,Colombia,8.834313,-73.197745,0.0,0.0
2011,4,23,North America,United States,37.957702,-121.29078,0.0,0.0
2011,4,23,South America,Colombia,2.533333,-75.316667,0.0,0.0
2011,4,29,South America,Colombia,1.733408,-76.564337,1.0,1.0
2011,5,6,North America,United States,39.849557,-75.355746,0.0,0.0
2011,5,7,South America,Colombia,3.018782,-76.643934,0.0,5.0
2011,5,7,South America,Colombia,2.039672,-76.924525,1.0,0.0
2011,5,7,South America,Colombia,2.650027,-75.649575,0.0,0.0
2011,5,12,South America,Colombia,0.701166,-75.250067,0.0,0.0
2011,5,15,South America,Colombia,0.425291,-76.9052,0.0,2.0
2011,5,21,South America,Colombia,2.956218,-76.268396,0.0,0.0
2011,5,22,South America,Colombia,2.243056,-77.278611,1.0,1.0
2011,5,22,South America,Colombia,6.001894,-76.781744,0.0,1.0
2011,5,22,South America,Colombia,6.001894,-76.781744,2.0,3.0
2011,5,23,South America,Colombia,3.887255,-77.067341,0.0,0.0
2011,5,23,South America,Colombia,3.05,-76.416667,3.0,0.0
2011,5,25,South America,Colombia,5.981594,-76.360207,0.0,3.0
2011,5,26,South America,Colombia,8.851155,-76.425455,1.0,0.0
2011,5,26,South America,Colombia,2.358296,-75.687919,0.0,0.0
2011,5,26,South America,Colombia,2.149275,-77.081451,1.0,0.0
2011,5,28,South America,Colombia,2.998638,-75.30562,0.0,0.0
2011,5,29,South America,Colombia,6.978869,-75.296389,0.0,2.0
2011,6,1,South America,Chile,-33.366238,-70.505302,1.0,0.0
2011,6,2,South America,Colombia,7.073165,-73.851015,0.0,0.0
2011,6,7,South America,Colombia,2.116667,-76.983333,0.0,1.0
2011,6,29,North America,Mexico,19.645565,-99.168927,0.0,0.0
2011,6,29,South America,Chile,-33.366238,-70.505302,0.0,0.0
2011,9,26,North America,United States,43.662938,-116.68736,0.0,0.0
2011,11,1,South America,Chile,-33.366238,-70.505302,0.0,0.0
2011,11,1,South America,Colombia,1.752199,-75.58217,0.0,2.0
2011,11,2,South America,Colombia,2.998638,-75.30562,4.0,1.0
2011,11,2,South America,Colombia,0.685,-76.604444,0.0,0.0
2011,11,6,South America,Colombia,2.85,-76.316667,3.0,1.0
2011,11,6,South America,Colombia,2.64307,-76.98918,2.0,1.0
2011,11,7,South America,Colombia,6.491205,-74.402511,13.0,1.0
2011,11,9,South America,Chile,-33.583333,-70.7,0.0,0.0
2011,11,11,North America,United States,38.908642,-77.015381,0.0,0.0
2011,11,12,South America,Colombia,7.198606,-75.341218,0.0,1.0
2011,11,12,South America,Colombia,2.957423,-76.267166,10.0,0.0
2011,11,14,South America,Colombia,3.176146,-76.260556,0.0,0.0
2011,11,14,South America,Colombia,4.45556,-76.38948,0.0,0.0
2011,11,15,South America,Colombia,7.198606,-75.341218,0.0,0.0
2011,11,18,South America,Colombia,3.250584,-75.75026,2.0,2.0
2011,11,22,South America,Ecuador,-2.170832,-79.922359,0.0,0.0
2011,11,28,South America,Chile,-33.366238,-70.505302,0.0,0.0
2011,12,7,South America,Colombia,9.702809,-73.277775,0.0,0.0
2011,12,7,South America,Colombia,1.751851,-75.584091,4.0,0.0
2011,12,7,North America,Mexico,20.115301,-98.745887,1.0,0.0
2011,12,8,South America,Colombia,3.174531,-76.259609,2.0,0.0
2011,12,9,South America,Colombia,2.956011,-76.269046,0.0,0.0
2011,12,9,South America,Colombia,2.550699,-76.063847,1.0,0.0
2011,12,10,South America,Colombia,3.25375,-75.750179,2.0,0.0
2011,12,18,South America,Colombia,12.228233,-71.992872,0.0,0.0
2011,12,21,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2011,12,22,South America,Colombia,7.07386,-75.14591,1.0,1.0
2011,12,30,South America,Colombia,0.667041,-76.873223,16.0,2.0
2011,12,30,South America,Chile,-38.948921,-72.331113,0.0,0.0
2012,1,1,North America,United States,30.488927,-87.227633,0.0,0.0
2012,1,1,North America,United States,40.697132,-73.931351,0.0,0.0
2012,1,1,North America,United States,40.697132,-73.931351,0.0,0.0
2012,1,1,North America,United States,40.697132,-73.931351,0.0,0.0
2012,1,1,North America,United States,40.697132,-73.931351,0.0,0.0
2012,1,3,North America,United States,40.944543,-74.075419,0.0,0.0
2012,1,6,North America,Mexico,25.593517,-99.990181,0.0,1.0
2012,1,8,South America,Peru,-5.380227,-78.698601,0.0,5.0
2012,1,8,North America,United States,34.023163,-86.048875,0.0,0.0
2012,1,11,North America,United States,40.832301,-74.110727,1.0,0.0
2012,1,13,South America,Colombia,8.649889,-72.733281,2.0,3.0
2012,1,15,South America,Colombia,1.211933,-77.982468,6.0,1.0
2012,1,17,South America,Colombia,7.946283,-72.898807,0.0,0.0
2012,1,18,South America,Colombia,8.669344,-73.040528,0.0,0.0
2012,1,21,South America,Colombia,7.01306,-75.6953,7.0,2.0
2012,1,21,South America,Colombia,2.44993,-76.80785,0.0,1.0
2012,2,1,South America,Colombia,1.806567,-78.76485,70.0,9.0
2012,2,2,South America,Colombia,3.178149,-76.467272,34.0,6.0
2012,2,2,South America,Colombia,4.416702,-75.500045,4.0,1.0
2012,2,2,South America,Colombia,7.033301,-74.533334,1.0,1.0
2012,2,3,South America,Colombia,3.248953,-76.229252,2.0,0.0
2012,2,6,South America,Venezuela,8.883318,-64.250024,2.0,0.0
2012,2,11,South America,Colombia,3.261744,-76.540844,11.0,3.0
2012,2,20,South America,Colombia,3.066775,-76.34992,9.0,3.0
2012,2,28,South America,Colombia,6.547306,-71.002231,0.0,0.0
2012,3,3,South America,Colombia,6.45929,-71.736282,3.0,3.0
2012,3,8,South America,Colombia,2.054667,-77.233994,0.0,3.0
2012,3,10,South America,Colombia,2.116667,-74.766667,6.0,0.0
2012,3,12,South America,Colombia,0.869892,-73.841906,0.0,2.0
2012,3,17,South America,Colombia,6.547306,-71.002231,2.0,11.0
2012,3,17,South America,Colombia,6.547306,-71.002231,0.0,0.0
2012,3,18,North America,Mexico,24.26694,-98.836276,0.0,7.0
2012,3,19,North America,Mexico,23.736916,-99.141115,5.0,0.0
2012,3,23,South America,Colombia,8.283333,-76.383333,0.0,2.0
2012,3,25,North America,Mexico,25.869029,-97.502738,0.0,0.0
2012,3,27,South America,Colombia,7.946283,-72.898807,6.0,1.0
2012,4,1,North America,United States,44.281591,-88.438409,0.0,0.0
2012,4,7,South America,Colombia,5.252803,-76.825965,2.0,9.0
2012,4,8,South America,Peru,-11.717222,-72.945278,0.0,0.0
2012,4,9,South America,Chile,-33.366238,-70.505302,0.0,0.0
2012,4,13,South America,Colombia,4.667128,-74.106056,0.0,0.0
2012,4,13,South America,Colombia,10.387337,-75.519663,0.0,0.0
2012,4,14,South America,Colombia,2.76028,-76.6339,2.0,1.0
2012,4,14,South America,Colombia,2.76028,-76.6339,0.0,0.0
2012,4,18,South America,Chile,-33.366238,-70.505302,0.0,0.0
2012,4,21,South America,Colombia,4.440663,-75.244141,7.0,0.0
2012,4,22,South America,Colombia,4.440663,-75.244141,1.0,0.0
2012,4,23,South America,Brazil,-2.530731,-44.306826,0.0,1.0
2012,4,24,North America,Mexico,27.480024,-99.510535,1.0,0.0
2012,4,24,North America,Mexico,27.480024,-99.510535,0.0,0.0
2012,4,27,South America,Colombia,1.91417,-75.145,0.0,3.0
2012,4,27,South America,Colombia,3.3275,-76.238611,0.0,5.0
2012,4,28,South America,Colombia,0.869892,-73.841906,0.0,4.0
2012,5,1,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2012,5,5,South America,Colombia,3.680989,-73.625988,0.0,0.0
2012,5,8,South America,Colombia,2.243056,-77.278611,2.0,3.0
2012,5,9,South America,Colombia,6.535313,-70.913185,0.0,0.0
2012,5,10,North America,Canada,45.50867,-73.553992,0.0,0.0
2012,5,10,North America,Mexico,29.089186,-110.96133,1.0,0.0
2012,5,10,South America,Colombia,8.65,-72.733333,17.0,8.0
2012,5,11,North America,Mexico,27.480024,-99.510535,0.0,0.0
2012,5,12,North America,Mexico,18.93402,-99.231483,0.0,1.0
2012,5,15,South America,Colombia,4.667128,-74.106056,0.0,0.0
2012,5,15,South America,Colombia,4.667128,-74.106056,39.0,5.0
2012,5,17,North America,Mexico,27.492199,-109.940706,0.0,1.0
2012,5,3,North America,Mexico,19.190478,-96.152386,0.0,4.0
2012,5,19,South America,Colombia,1.10091,-75.40091,2.0,1.0
2012,5,20,North America,United States,33.909395,-84.113468,0.0,0.0
2012,5,20,North America,United States,36.659582,-79.711978,0.0,0.0
2012,5,21,South America,Colombia,11.378289,-72.238173,4.0,12.0
2012,5,22,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2012,5,23,North America,United States,33.912749,-84.467353,0.0,0.0
2012,5,25,South America,Colombia,1.08722,-77.62245,6.0,1.0
2012,5,25,South America,Colombia,1.283333,-77.466667,6.0,0.0
2012,5,31,North America,Mexico,19.566519,-101.706829,1.0,0.0
2012,6,2,North America,Mexico,25.869029,-97.502738,0.0,0.0
2012,6,2,South America,Colombia,6.90333,-75.6825,2.0,2.0
2012,6,3,South America,Colombia,7.07202,-75.35473,3.0,0.0
2012,6,4,South America,Colombia,1.406396,-75.453903,3.0,4.0
2012,6,6,South America,Colombia,7.289972,-75.392693,0.0,2.0
2012,6,6,South America,Peru,-12.08299,-72.92067,0.0,0.0
2012,6,13,North America,Mexico,19.530476,-96.909131,0.0,1.0
2012,6,17,South America,Colombia,3.886611,-77.070229,9.0,0.0
2012,6,18,North America,United States,33.019843,-96.698886,1.0,0.0
2012,6,20,South America,Colombia,1.246,-78.11531,7.0,4.0
2012,6,19,South America,Colombia,2.46077,-76.644881,7.0,1.0
2012,6,22,North America,Mexico,23.737156,-99.143987,0.0,2.0
2012,7,1,North America,Canada,45.555202,-73.608972,0.0,0.0
2012,7,3,South America,Colombia,7.079371,-70.758977,0.0,0.0
2012,7,4,South America,Colombia,1.202106,-76.916983,3.0,5.0
2012,7,4,South America,Colombia,7.386155,-72.65509,0.0,0.0
2012,7,4,South America,Colombia,2.76516,-77.23571,7.0,0.0
2012,7,4,North America,United States,37.084227,-94.513281,0.0,0.0
2012,7,14,South America,Colombia,11.916667,-72.0,0.0,0.0
2012,7,8,South America,Colombia,7.25,-74.75,1.0,3.0
2012,7,8,South America,Colombia,2.955984,-76.269334,5.0,0.0
2012,7,9,South America,Colombia,5.170847,-72.551117,3.0,3.0
2012,7,10,South America,Colombia,2.76516,-77.23571,5.0,1.0
2012,7,10,South America,Colombia,2.243056,-77.278611,0.0,0.0
2012,7,20,South America,Colombia,3.886611,-77.070229,5.0,1.0
2012,7,20,South America,Colombia,7.946283,-72.898807,0.0,0.0
2012,7,20,South America,Colombia,2.116667,-74.766667,0.0,0.0
2012,7,20,South America,Colombia,0.435951,-75.52767,0.0,0.0
2012,7,22,South America,Colombia,7.033333,-72.066667,0.0,0.0
2012,7,22,South America,Colombia,1.35,-77.6,0.0,0.0
2012,7,24,South America,Colombia,6.959519,-71.88179,0.0,0.0
2012,7,24,South America,Colombia,6.959519,-71.88179,0.0,0.0
2012,8,3,South America,Colombia,3.22425,-76.31368,2.0,1.0
2012,8,3,South America,Colombia,6.958901,-71.881764,1.0,0.0
2012,8,5,North America,United States,42.88585,-87.863136,4.0,7.0
2012,8,6,North America,United States,37.056467,-94.536324,0.0,0.0
2012,8,8,South America,Colombia,11.1597,-72.5856,0.0,0.0
2012,8,9,South America,Colombia,4.083333,-76.2,0.0,0.0
2012,8,10,South America,Colombia,3.88718,-77.066102,0.0,0.0
2012,8,10,South America,Colombia,2.63874,-76.52915,0.0,0.0
2012,8,10,South America,Colombia,1.809844,-78.764763,0.0,0.0
2012,8,12,North America,United States,41.880028,-88.007845,0.0,0.0
2012,8,14,South America,Colombia,8.642434,-72.736695,0.0,0.0
2012,8,14,South America,Colombia,8.63781,-72.73464,0.0,0.0
2012,8,15,South America,Colombia,1.809844,-78.764763,1.0,2.0
2012,8,15,South America,Peru,-11.254017,-74.637381,5.0,5.0
2012,8,15,North America,United States,38.908642,-77.015381,1.0,0.0
2012,8,16,South America,Colombia,1.513648,-78.677878,6.0,5.0
2012,8,16,South America,Colombia,2.45,-76.616667,0.0,0.0
2012,8,19,South America,Colombia,1.434603,-78.448545,0.0,0.0
2012,8,21,South America,Colombia,7.027016,-71.428531,0.0,0.0
2012,8,25,South America,Colombia,0.882194,-77.5062,0.0,0.0
2012,8,26,South America,Colombia,3.64411,-73.88645,4.0,6.0
2012,8,30,South America,Colombia,11.354774,-72.520483,0.0,0.0
2012,8,31,South America,Colombia,2.449931,-76.616667,2.0,0.0
2012,9,2,South America,Colombia,7.066667,-73.85,27.0,0.0
2012,9,4,South America,Paraguay,-22.811926,-57.101319,0.0,1.0
2012,9,4,South America,Paraguay,-22.811926,-57.101319,2.0,0.0
2012,9,4,South America,Colombia,11.03537,-72.661686,0.0,0.0
2012,9,8,South America,Colombia,2.112932,-74.76919,2.0,0.0
2012,9,12,South America,Colombia,11.354774,-72.520483,0.0,0.0
2012,9,24,South America,Colombia,1.337977,-77.591224,20.0,0.0
2012,9,26,South America,Peru,-12.622925,-73.087749,3.0,0.0
2012,9,28,South America,Ecuador,-0.2004,-75.771433,0.0,0.0
2012,9,30,North America,United States,41.528165,-83.618569,0.0,0.0
2012,10,2,South America,Colombia,4.667128,-74.106056,0.0,0.0
2012,10,3,South America,Colombia,7.078605,-70.758636,0.0,0.0
2012,10,3,South America,Colombia,6.959448,-71.881724,2.0,0.0
2012,10,6,South America,Peru,-12.647404,-73.048645,0.0,0.0
2012,10,14,South America,Colombia,6.686593,-71.342782,4.0,2.0
2012,10,14,South America,Colombia,8.65,-72.733333,0.0,0.0
2012,10,14,South America,Paraguay,-23.343092,-57.049447,0.0,0.0
2012,10,19,South America,Colombia,0.516667,-76.5,3.0,5.0
2012,10,29,South America,Colombia,3.1955,-76.328921,1.0,6.0
2012,10,29,South America,Bolivia,-22.015407,-63.678247,2.0,0.0
2012,10,31,South America,Colombia,3.416662,-76.166618,17.0,2.0
2012,11,2,North America,Canada,49.186495,-122.823134,0.0,0.0
2012,11,2,South America,Colombia,1.65583,-78.1653,4.0,2.0
2012,11,3,South America,Colombia,8.822653,-73.149934,0.0,0.0
2012,11,11,South America,Colombia,2.954086,-76.692855,25.0,0.0
2012,11,15,South America,Paraguay,-23.565803,-56.550281,0.0,0.0
2012,11,17,South America,Colombia,8.04928,-73.085536,3.0,1.0
2012,11,18,South America,Colombia,7.027336,-71.428494,0.0,2.0
2012,11,18,South America,Colombia,4.440598,-75.244141,3.0,0.0
2012,11,18,South America,Colombia,4.440598,-75.244141,4.0,0.0
2012,11,30,North America,Mexico,19.343744,-99.156188,0.0,0.0
2012,11,30,North America,United States,32.879502,-111.757352,0.0,0.0
2012,12,6,South America,Colombia,2.566401,-75.924953,0.0,1.0
2012,12,8,South America,Colombia,3.049912,-76.416542,3.0,1.0
2012,12,14,South America,Colombia,6.799932,-76.800004,0.0,0.0
2012,12,24,South America,Colombia,8.673589,-73.040407,5.0,0.0
2012,12,31,South America,Colombia,2.566718,-77.883335,6.0,0.0
2013,1,2,South America,Colombia,2.243884,-77.010385,0.0,0.0
2013,1,3,South America,Colombia,7.318612,-72.48146,0.0,0.0
2013,1,4,South America,Chile,-38.667719,-72.224441,0.0,2.0
2013,1,5,South America,Chile,-38.9573,-72.626929,0.0,0.0
2013,1,5,South America,Chile,-38.16402,-72.903185,0.0,0.0
2013,1,5,North America,Canada,49.282729,-123.120737,0.0,0.0
2013,1,8,South America,Colombia,7.11751,-72.3394,0.0,0.0
2013,1,8,South America,Brazil,-21.633455,-41.048953,0.0,1.0
2013,1,9,South America,Chile,-40.619518,-72.472989,0.0,0.0
2013,1,10,South America,Colombia,8.833292,-73.199913,3.0,1.0
2013,1,17,North America,United States,47.252877,-122.444291,0.0,0.0
2013,1,18,South America,Colombia,8.530351,-74.036873,0.0,0.0
2013,1,20,South America,Colombia,3.05,-76.416667,0.0,0.0
2013,1,20,South America,Colombia,8.316667,-73.15,4.0,0.0
2013,1,20,South America,Colombia,0.666111,-76.870833,0.0,0.0
2013,1,20,South America,Colombia,8.05306,-73.08777,0.0,1.0
2013,1,20,South America,Colombia,2.229662,-77.004032,0.0,1.0
2013,1,20,South America,Colombia,0.666111,-76.870833,0.0,0.0
2013,1,20,South America,Colombia,1.065854,-76.317414,0.0,0.0
2013,1,21,South America,Colombia,11.354774,-72.520483,0.0,0.0
2013,1,22,South America,Colombia,6.953862,-71.874474,0.0,0.0
2013,1,22,South America,Colombia,7.171495,-75.7643,0.0,1.0
2013,1,23,South America,Colombia,2.343425,-77.231748,7.0,0.0
2013,1,25,South America,Colombia,11.35521,-72.520483,0.0,0.0
2013,1,25,South America,Colombia,3.400074,-76.23285,0.0,0.0
2013,1,25,South America,Colombia,2.343554,-77.231537,1.0,0.0
2013,1,22,South America,Colombia,7.917793,-72.889652,0.0,0.0
2013,1,30,South America,Colombia,1.114769,-76.319946,0.0,0.0
2013,1,30,South America,Colombia,0.435826,-75.527653,0.0,1.0
2013,1,31,South America,Colombia,1.628118,-77.459456,2.0,4.0
2013,1,31,North America,Mexico,19.371887,-99.086624,101.0,37.0
2013,2,1,South America,Colombia,11.379744,-72.243454,0.0,3.0
2013,2,1,South America,Colombia,6.242026,-75.564766,5.0,0.0
2013,2,3,South America,Colombia,4.056142,-75.995192,3.0,2.0
2013,2,7,North America,United States,33.875294,-117.566438,1.0,1.0
2013,2,4,South America,Colombia,2.583229,-75.816835,1.0,1.0
2013,2,4,South America,Colombia,7.188101,-75.35059,2.0,2.0
2013,2,5,South America,Colombia,5.233187,-76.829109,0.0,0.0
2013,2,5,South America,Colombia,3.034755,-76.408123,3.0,2.0
2013,2,5,South America,Colombia,3.034755,-76.408123,0.0,0.0
2013,2,7,South America,Colombia,2.935498,-75.28318,2.0,0.0
2013,2,7,North America,Mexico,25.542844,-103.406786,5.0,0.0
2013,2,8,South America,Colombia,6.860985,-70.70569,0.0,0.0
2013,2,11,South America,Colombia,0.676672,-76.880074,0.0,0.0
2013,2,12,South America,Colombia,1.336992,-71.952474,27.0,2.0
2013,2,12,South America,Colombia,1.336992,-71.952474,0.0,0.0
2013,2,16,South America,Colombia,7.163575,-75.759401,0.0,0.0
2013,2,16,South America,Colombia,0.4997,-76.500404,2.0,0.0
2013,2,16,South America,Colombia,6.964597,-75.424104,0.0,0.0
2013,2,19,South America,Paraguay,-23.399128,-57.422943,0.0,1.0
2013,2,24,South America,Colombia,11.551262,-72.900891,0.0,0.0
2013,2,25,South America,Colombia,0.325732,-76.878675,13.0,2.0
2013,2,25,North America,United States,47.610786,-122.331306,0.0,0.0
2013,3,3,North America,Mexico,29.564449,-104.544098,0.0,1.0
2013,3,3,South America,Colombia,1.807209,-78.769583,0.0,0.0
2013,3,4,South America,Peru,-12.414374,-73.900641,0.0,1.0
2013,3,5,South America,Colombia,1.813128,-78.754227,0.0,0.0
2013,3,5,South America,Colombia,1.813128,-78.754227,0.0,0.0
2013,3,6,North America,Mexico,28.631272,-106.072715,0.0,0.0
2013,3,6,North America,Mexico,28.631272,-106.072715,0.0,0.0
2013,3,11,South America,Colombia,2.251617,-77.020512,17.0,0.0
2013,3,14,South America,Colombia,11.09983,-72.53402,0.0,0.0
2013,3,15,North America,Mexico,21.156762,-86.842448,4.0,7.0
2013,3,20,South America,Peru,-12.286658,-74.874104,0.0,0.0
2013,3,22,South America,Colombia,4.092517,-75.154538,0.0,2.0
2013,3,24,North America,Mexico,17.05423,-96.71323,0.0,2.0
2013,3,28,South America,Colombia,0.501931,-76.497517,0.0,0.0
2013,3,30,South America,Colombia,8.095106,-76.732407,0.0,1.0
2013,4,5,South America,Colombia,3.173889,-76.259444,8.0,4.0
2013,4,5,South America,Peru,-12.86366,-72.69258,1.0,1.0
2013,4,6,South America,Colombia,1.100127,-75.400047,5.0,3.0
2013,4,8,South America,Venezuela,10.482834,-66.962128,7.0,0.0
2013,4,10,South America,Ecuador,-2.203816,-79.897453,0.0,0.0
2013,4,10,South America,Colombia,7.027336,-71.428494,2.0,2.0
2013,4,14,South America,Colombia,7.027336,-71.428494,0.0,3.0
2013,4,15,North America,United States,42.350265,-71.080976,132.0,1.0
2013,4,15,North America,United States,42.350265,-71.080976,132.0,2.0
2013,4,16,North America,United States,37.339386,-121.894956,0.0,0.0
2013,4,17,North America,Mexico,20.647162,-103.414493,0.0,0.0
2013,4,17,North America,United States,31.816677,-97.087902,151.0,15.0
2013,4,18,North America,United States,42.359606,-71.093134,0.0,1.0
2013,4,18,North America,United States,40.207537,-100.597003,0.0,0.0
2013,4,18,South America,Colombia,1.807981,-78.768396,0.0,0.0
2013,4,18,South America,Colombia,1.807981,-78.768396,0.0,0.0
2013,4,18,South America,Colombia,1.807981,-78.768396,0.0,0.0
2013,4,18,South America,Paraguay,-23.45954,-56.738399,0.0,1.0
2013,4,19,North America,United States,42.370888,-71.182911,16.0,2.0
2013,4,19,South America,Colombia,2.851834,-76.315899,0.0,1.0
2013,4,21,South America,Paraguay,-23.4,-57.43,2.0,1.0
2013,4,21,South America,Paraguay,-23.318849,-56.488096,3.0,1.0
2013,4,11,South America,Ecuador,-2.203816,-79.897453,0.0,1.0
2013,4,25,South America,Peru,-12.28365,-74.873414,0.0,1.0
2013,5,2,South America,Colombia,4.301109,-74.806105,0.0,0.0
2013,5,2,South America,Paraguay,-23.4,-57.43,0.0,0.0
2013,5,7,North America,Canada,45.42153,-75.697193,0.0,0.0
2013,5,12,South America,Colombia,4.667128,-74.106056,0.0,0.0
2013,5,11,South America,Colombia,3.429344,-76.516037,0.0,1.0
2013,5,13,South America,Colombia,1.806667,-78.764722,0.0,1.0
2013,5,14,South America,Colombia,1.052069,-76.631163,4.0,1.0
2013,5,15,North America,Canada,49.285142,-123.090667,0.0,0.0
2013,5,18,South America,Colombia,0.529675,-76.850441,1.0,0.0
2013,5,20,North America,United States,38.908642,-77.015381,0.0,0.0
2013,5,20,North America,United States,38.908642,-77.015381,0.0,0.0
2013,5,20,North America,United States,40.697132,-73.931351,0.0,0.0
2013,5,21,South America,Colombia,8.832152,-73.215837,0.0,0.0
2013,5,21,South America,Colombia,8.499537,-73.273773,0.0,0.0
2013,5,21,South America,Colombia,8.678779,-72.733841,0.0,0.0
2013,5,22,South America,Colombia,7.133333,-72.666667,6.0,12.0
2013,5,22,South America,Colombia,8.562868,-72.747213,0.0,0.0
2013,5,22,South America,Colombia,2.998611,-75.304444,0.0,0.0
2013,5,22,South America,Colombia,11.377778,-72.238889,1.0,4.0
2013,5,27,South America,Colombia,2.237895,-76.995335,0.0,0.0
2013,5,30,South America,Colombia,2.624542,-72.760311,2.0,3.0
2013,5,31,South America,Paraguay,-23.45954,-56.738399,0.0,1.0
2013,6,4,South America,Colombia,1.297035,-75.754603,3.0,5.0
2013,6,5,South America,Colombia,3.041097,-76.49379,0.0,1.0
2013,6,5,South America,Peru,-12.728041,-73.947004,2.0,0.0
2013,6,6,South America,Peru,-13.002668,-73.513029,0.0,1.0
2013,6,9,South America,Colombia,4.650092,-76.478594,2.0,2.0
2013,6,11,South America,Brazil,-22.759087,-43.454762,0.0,1.0
2013,6,11,South America,Peru,-12.5125,-73.857778,1.0,1.0
2013,6,20,South America,Colombia,2.33056,-73.084077,0.0,0.0
2013,6,22,South America,Peru,-12.677856,-72.622833,0.0,0.0
2013,6,22,South America,Colombia,8.472974,-72.574458,0.0,0.0
2013,7,1,North America,Canada,48.428061,-123.366008,0.0,0.0
2013,7,4,South America,Colombia,8.046767,-73.088078,0.0,0.0
2013,7,5,South America,Colombia,6.963234,-71.881599,0.0,0.0
2013,7,5,South America,Colombia,1.029444,-76.616389,0.0,1.0
2013,7,6,South America,Colombia,2.235151,-77.003603,17.0,0.0
2013,7,14,South America,Colombia,5.7,-76.666667,1.0,1.0
2013,7,17,South America,Colombia,2.47611,-78.1169,2.0,0.0
2013,7,20,South America,Colombia,6.68301,-71.68358,5.0,15.0
2013,7,21,South America,Brazil,-22.848195,-45.227283,0.0,0.0
2013,7,21,South America,Colombia,7.89807,-72.5085,20.0,1.0
2013,7,23,South America,Peru,-12.728041,-73.947004,0.0,0.0
2013,7,25,North America,United States,42.995673,-71.454741,0.0,0.0
2013,7,26,South America,Colombia,1.586089,-78.663664,4.0,1.0
2013,7,28,South America,Colombia,6.963234,-71.881599,0.0,0.0
2013,7,30,South America,Colombia,1.806667,-78.764722,1.0,1.0
2013,8,6,South America,Colombia,4.473738,-74.121429,0.0,0.0
2013,8,8,North America,United States,45.545339,-122.661681,0.0,0.0
2013,8,10,South America,Colombia,0.425278,-76.905278,1.0,1.0
2013,8,17,South America,Paraguay,-23.45868,-56.738212,1.0,5.0
2013,8,18,South America,Colombia,6.791318,-70.471717,0.0,0.0
2013,8,22,North America,United States,43.366501,-124.21789,0.0,0.0
2013,8,24,South America,Colombia,6.440859,-71.79883,0.0,16.0
2013,8,25,South America,Colombia,5.582507,-76.648491,0.0,0.0
2013,8,27,South America,Colombia,1.803799,-77.168663,0.0,0.0
2013,8,30,South America,Colombia,4.092517,-75.154538,1.0,5.0
